mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
98.45949864387512,5.357972503898078,8.839848518371582,0.222501670080369,,sqrt,1,5,40000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 40000}",0.7330680210942102,0.6901200551026208,0.6861962473840071,0.7031281078602793,0.02123123281229243,22
136.04854567845663,38.855363480422774,6.1333238283793134,8.673829740520098,,sqrt,1,5,80000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 80000}",0.7323088407046762,,,,,67
1.817118724187215,0.42618382668822336,0.320417324701945,0.033587641377288716,,sqrt,1,10,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.7127774551125359,0.6845350354520329,0.6772301363392815,0.6915142089679501,0.015328287906477583,37
2.9153167406717935,0.5538649523653968,0.3520336151123047,0.05476536599041107,,sqrt,1,10,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.7114284308170884,0.6841316389825791,0.676048412842237,0.6905361608806349,0.015137147321125994,38
6.003752549489339,0.5806249873178259,0.5626577536265055,0.04139168245846307,,sqrt,1,10,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000}",0.709696227404522,0.6856298634336329,0.6753108948650213,0.6902123285677254,0.014406873671778847,39
15.709807475407919,0.8668532823991495,1.5548474788665771,0.4759049913544591,,sqrt,1,10,5000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5000}",0.709896033304207,0.6832387891513423,0.6754652009446368,0.6895333411333954,0.014744187391065524,45
26.203689018885296,4.153503472705066,2.2942141691843667,0.03702418658652411,,sqrt,1,10,10000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10000}",0.7103681810136371,0.683720622655529,0.6753661219007785,0.6898183085233148,0.014925869382644752,41
55.68066016832987,1.5459330785346537,4.761342446009318,0.2107572205089589,,sqrt,1,10,20000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20000}",0.7106403989254405,0.6831357745035266,0.6760753670688299,0.6899505134992657,0.014911200655819372,40
108.36392219861348,2.8737789471910724,9.04389222462972,0.1632811031891163,,sqrt,1,10,40000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 40000}",0.71057282585496,0.6831758813042137,0.6750782503658534,0.6896089858416756,0.015187820729791041,44
145.35214511553446,51.77293089469862,10.440578937530518,7.538056393496789,,sqrt,1,10,80000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 80000}",0.7104084061985365,,0.674927696365927,,,67
1.9498036702473958,0.09345965027553531,0.2951955000559489,0.09136293461677403,,sqrt,2,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",0.7337390810028335,0.6968100418820593,0.703534244741429,0.7113611225421073,0.016059960453998216,1
3.2018324534098306,0.5166690854059601,0.39585359891255695,0.10957030658121339,,sqrt,2,2,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",0.7306465248132467,0.695048977107734,0.6992219337300176,0.7083058118836659,0.01588886365549389,2
5.935807704925537,0.29367399700145647,0.5661395390828451,0.05903993053011697,,sqrt,2,2,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000}",0.7283689950439753,0.6974994170598188,0.6979497070412486,0.7079393730483475,0.014447093858397557,3
16.23138189315796,1.395518343110131,1.559045394261678,0.4787391778715089,,sqrt,2,2,5000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5000}",0.7272136481295992,0.6960327728087968,0.6995873668997622,0.7076112626127194,0.013936736185400216,5
29.075308402379353,6.66936157269274,2.5033414363861084,0.11964122760249685,,sqrt,2,2,10000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10000}",0.7259149694690554,0.6969461384594978,0.6991990011490055,0.7073533696925196,0.013157218228604045,6
61.49181739489237,10.063222783123953,4.5747800668080645,0.09999920165905579,,sqrt,2,2,20000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 20000}",0.7257137971551341,0.6964131792231028,0.6992018973162484,0.7071096245648284,0.013204309030973437,7
96.37496670087178,3.9513174507788227,8.967924435933432,0.2237480915320108,,sqrt,2,2,40000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 40000}",0.7257616572809966,0.696282098252464,0.6987530285427124,0.7069322613587244,0.013352552495636176,8
136.7157745361328,36.18298823859402,6.292318026224772,8.898681491451777,,sqrt,2,2,80000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 80000}",0.7255968100990414,,,,,67
1.93882417678833,0.24128411667103192,0.2517282962799072,0.04789478330010668,,sqrt,2,5,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",0.7242883570696657,0.6960993428951366,0.6973160503900551,0.7059012501182859,0.013011132946139089,12
3.3482723236083984,0.5782097081687988,0.2847154935201009,0.009845897672018978,,sqrt,2,5,1000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",0.7253128673371454,0.6940140489243902,0.6966358169704243,0.7053209110773201,0.014176909706582292,21
7.134291966756185,0.49034617485341253,0.6234997908274332,0.05046347300881477,,sqrt,2,5,2000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000}",0.724679975170001,0.6952607583809295,0.6962690234841447,0.705403252345025,0.013636915139497956,19
14.532435576121012,0.638513668987658,1.33873184521993,0.15412746457439597,,sqrt,2,5,5000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 5000}",0.724936360879497,0.6942090070679929,0.6970640722719338,0.7054031467398079,0.013861161334219689,20
25.5528511206309,4.198150287255112,2.4851596355438232,0.28765208638881073,,sqrt,2,5,10000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10000}",0.7242222615043099,0.6956433504544268,0.6966310802209439,0.7054988973932268,0.013245557123052245,16
64.62767958641052,3.1262803155972816,5.1814000606536865,0.25851840696263356,,sqrt,2,5,20000,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 20000}",0.7238748427042252,0.6956382328284971,0.6973756423143533,0.7056295726156918,0.012920837392445636,15
